matricula;AnoMes_Formatted;leads;trabalhado;abordado;negociado;rec_orcamento;cotado;transm_bru;transm_liq;rec_canc_transm;premio_transm;premio_rec_canc;premio_emi;ticket_med_bru;ticket_med_lid;%Trabalhado;%Abordado;%Cotado;%Conversão_Bruta;%Conversão_Líquida;%Eficiência;AnoMes_Formatted:1;monitoria;sac;tempo_logado;Status_Meta;Operador_Sequencial
4400308;202108;4;4;4;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202108;null;null;null;abaixo da meta;1
4400309;202104;10;10;10;10;0;10;8;8;0;18502;0;18502;4625,5;4625,5;1;1;1;0,8;0,8;0,8;202104;59;0;24514;abaixo da meta;1
4400309;202104;10;10;10;10;0;10;8;8;0;18502;0;18502;4625,5;4625,5;1;1;1;0,8;0,8;0,8;202104;65;0;23779;abaixo da meta;2
4400309;202106;16;16;14;6;0;6;0;0;0;0;0;0;0;0;1;0,875;0,428571429;0;0;0;202106;59;0;24514;abaixo da meta;1
4400309;202106;16;16;14;6;0;6;0;0;0;0;0;0;0;0;1;0,875;0,428571429;0;0;0;202106;65;0;23779;abaixo da meta;2
4400309;202108;4;4;4;4;0;4;2;2;0;3010;0;3010;3010;3010;1;1;1;0,5;0,5;0,5;202108;59;0;24514;abaixo da meta;1
4400309;202108;4;4;4;4;0;4;2;2;0;3010;0;3010;3010;3010;1;1;1;0,5;0,5;0,5;202108;65;0;23779;abaixo da meta;2
4400310;202109;24;24;24;16;6;10;4;4;0;9228;0;9228;4614;4614;1;1;0,416666667;0,4;0,4;0,166666667;202109;null;null;null;abaixo da meta;1
4400311;202101;16;16;16;14;2;12;6;6;0;11358;0;11358;3786;3786;1;1;0,75;0,5;0,5;0,375;202101;87;0;25628;abaixo da meta;1
4400311;202102;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202102;87;0;25628;abaixo da meta;1
4400312;202107;10;10;10;10;0;10;2;2;0;3290;0;3290;3290;3290;1;1;1;0,2;0,2;0,2;202107;null;null;null;abaixo da meta;1
4400315;202101;12;12;12;8;0;8;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202101;null;null;null;abaixo da meta;1
4400315;202106;30;30;30;16;4;12;4;4;0;7654;0;7654;3827;3827;1;1;0,4;0,333333333;0,333333333;0,133333333;202106;null;null;null;abaixo da meta;1
4400315;202106;8;8;8;2;0;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202106;null;null;null;abaixo da meta;2
4400316;202101;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202101;53;0;28241;abaixo da meta;1
4400316;202101;16;16;14;10;2;8;4;4;0;4366;0;4366;2183;2183;1;0,875;0,571428571;0,5;0,5;0,25;202101;53;0;28241;abaixo da meta;2
4400317;202102;14;14;14;8;0;8;0;0;0;0;0;0;0;0;1;1;0,571428571;0;0;0;202102;62;0;22812;abaixo da meta;1
4400317;202102;14;14;14;8;0;8;0;0;0;0;0;0;0;0;1;1;0,571428571;0;0;0;202102;79;0;25998;abaixo da meta;2
4400317;202102;14;14;14;8;0;8;0;0;0;0;0;0;0;0;1;1;0,571428571;0;0;0;202102;92;0;23261;abaixo da meta;3
4400317;202103;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202103;62;0;22812;abaixo da meta;1
4400317;202103;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202103;79;0;25998;abaixo da meta;2
4400317;202103;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202103;92;0;23261;abaixo da meta;3
4400317;202103;10;10;10;8;2;6;2;2;0;4572;0;4572;4572;4572;1;1;0,6;0,333333333;0,333333333;0,2;202103;62;0;22812;abaixo da meta;4
4400317;202103;10;10;10;8;2;6;2;2;0;4572;0;4572;4572;4572;1;1;0,6;0,333333333;0,333333333;0,2;202103;79;0;25998;abaixo da meta;5
4400317;202103;10;10;10;8;2;6;2;2;0;4572;0;4572;4572;4572;1;1;0,6;0,333333333;0,333333333;0,2;202103;92;0;23261;abaixo da meta;6
4400317;202103;14;14;14;10;2;8;2;2;0;1308;0;1308;1308;1308;1;1;0,571428571;0,25;0,25;0,142857143;202103;62;0;22812;abaixo da meta;7
4400317;202103;14;14;14;10;2;8;2;2;0;1308;0;1308;1308;1308;1;1;0,571428571;0,25;0,25;0,142857143;202103;79;0;25998;abaixo da meta;8
4400317;202103;14;14;14;10;2;8;2;2;0;1308;0;1308;1308;1308;1;1;0,571428571;0,25;0,25;0,142857143;202103;92;0;23261;abaixo da meta;9
4400317;202106;8;8;8;4;0;4;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202106;62;0;22812;abaixo da meta;1
4400317;202106;8;8;8;4;0;4;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202106;79;0;25998;abaixo da meta;2
4400317;202106;8;8;8;4;0;4;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202106;92;0;23261;abaixo da meta;3
4400317;202109;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202109;62;0;22812;abaixo da meta;1
4400317;202109;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202109;79;0;25998;abaixo da meta;2
4400317;202109;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202109;92;0;23261;abaixo da meta;3
4400318;202103;22;22;22;12;0;12;6;6;0;11036;0;11036;3678,666666;3678,666666;1;1;0,545454545;0,5;0,5;0,272727273;202103;null;null;null;abaixo da meta;1
4400318;202106;18;18;18;10;0;10;2;2;0;3658;0;3658;3658;3658;1;1;0,555555556;0,2;0,2;0,111111111;202106;null;null;null;abaixo da meta;1
4400318;202107;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;null;null;null;abaixo da meta;1
4400318;202109;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202109;null;null;null;abaixo da meta;1
4400319;202102;20;20;20;14;2;12;0;0;0;0;0;0;0;0;1;1;0,6;0;0;0;202102;null;null;null;abaixo da meta;1
4400319;202103;14;14;14;12;2;10;6;6;0;19836;0;19836;6612;6612;1;1;0,714285714;0,6;0,6;0,428571429;202103;null;null;null;abaixo da meta;1
4400320;202109;26;26;24;2;0;2;2;0;2;5146;5146;0;5146;0;1;0,923076923;0,083333333;1;0;0;202109;null;null;null;abaixo da meta;1
4400321;202101;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202101;89;0;25737;abaixo da meta;1
4400321;202104;8;8;8;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202104;89;0;25737;abaixo da meta;1
4400321;202108;14;14;14;12;0;12;4;4;0;12354;0;12354;6177;6177;1;1;0,857142857;0,333333333;0,333333333;0,285714286;202108;89;0;25737;abaixo da meta;1
4400321;202109;10;10;10;8;6;2;2;2;0;7410;0;7410;7410;7410;1;1;0,2;1;1;0,2;202109;89;0;25737;abaixo da meta;1
4400322;202106;8;8;8;8;2;6;2;2;0;3432;0;3432;3432;3432;1;1;0,75;0,333333333;0,333333333;0,25;202106;null;null;null;abaixo da meta;1
4400323;202101;20;20;20;20;0;20;2;2;0;6036;0;6036;6036;6036;1;1;1;0,1;0,1;0,1;202101;91;0;23562;abaixo da meta;1
4400323;202104;10;10;10;4;0;4;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202104;91;0;23562;abaixo da meta;1
4400323;202106;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202106;91;0;23562;abaixo da meta;1
4400323;202107;12;12;12;8;4;4;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202107;91;0;23562;abaixo da meta;1
4400324;202101;10;10;10;10;2;8;2;2;0;6300;0;6300;6300;6300;1;1;0,8;0,25;0,25;0,2;202101;null;null;null;abaixo da meta;1
4400325;202102;22;22;22;22;10;12;4;4;0;6408;0;6408;3204;3204;1;1;0,545454545;0,333333333;0,333333333;0,181818182;202102;53;0;23849;abaixo da meta;1
4400325;202106;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202106;53;0;23849;abaixo da meta;1
4400326;202104;8;8;8;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202104;null;null;null;abaixo da meta;1
4400326;202107;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;null;null;null;abaixo da meta;1
4400329;202101;12;12;12;10;2;8;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202101;96;0;22125;abaixo da meta;1
4400329;202106;14;14;14;14;0;14;4;4;0;7734;0;7734;3867;3867;1;1;1;0,285714286;0,285714286;0,285714286;202106;96;0;22125;abaixo da meta;1
4400329;202106;6;6;6;6;2;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202106;96;0;22125;abaixo da meta;2
4400330;202102;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202102;52;0;24989;abaixo da meta;1
4400330;202107;14;14;14;6;0;6;0;0;0;0;0;0;0;0;1;1;0,428571429;0;0;0;202107;52;0;24989;abaixo da meta;1
4400331;202102;32;32;32;26;6;20;8;6;2;21050;5544;15506;5262,5;5168,666666;1;1;0,625;0,4;0,3;0,1875;202102;51;0;29273;abaixo da meta;1
4400331;202103;24;24;24;18;10;8;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202103;51;0;29273;abaixo da meta;1
4400332;202103;16;16;16;16;0;16;6;6;0;11446;0;11446;3815,333334;3815,333334;1;1;1;0,375;0,375;0,375;202103;56;0;26979;abaixo da meta;1
4400334;202102;12;12;12;10;2;8;4;2;2;6186;3922;2264;3093;2264;1;1;0,666666667;0,5;0,25;0,166666667;202102;null;null;null;abaixo da meta;1
4400336;202105;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202105;87;0;26020;abaixo da meta;1
4400337;202104;14;14;14;10;0;10;6;6;0;10564;0;10564;3521,333334;3521,333334;1;1;0,714285714;0,6;0,6;0,428571429;202104;60;0;27823;abaixo da meta;1
4400337;202108;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;202108;60;0;27823;abaixo da meta;1
4400338;202101;16;16;14;6;0;6;4;2;2;3354;0;3354;1677;3354;1;0,875;0,428571429;0,666666667;0,333333333;0,125;202101;64;0;28595;abaixo da meta;1
4400338;202106;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;64;0;28595;abaixo da meta;1
4400338;202108;12;12;12;8;0;8;2;2;0;2816;0;2816;2816;2816;1;1;0,666666667;0,25;0,25;0,166666667;202108;64;0;28595;abaixo da meta;1
4400339;202102;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202102;null;null;null;abaixo da meta;1
4400339;202107;12;12;12;10;0;10;2;2;0;6030;0;6030;6030;6030;1;1;0,833333333;0,2;0,2;0,166666667;202107;null;null;null;abaixo da meta;1
4400340;202109;10;10;10;2;0;2;2;2;0;3426;0;3426;3426;3426;1;1;0,2;1;1;0,2;202109;55;0;28532;abaixo da meta;1
4400342;202105;20;20;20;12;2;10;6;6;0;9044;0;9044;3014,666666;3014,666666;1;1;0,5;0,6;0,6;0,3;202105;null;null;null;abaixo da meta;1
4400343;202108;14;14;14;12;0;12;6;6;0;19192;0;19192;6397,333334;6397,333334;1;1;0,857142857;0,5;0,5;0,428571429;202108;null;null;null;abaixo da meta;1
4400344;202103;10;10;10;6;4;2;0;0;0;0;0;0;0;0;1;1;0,2;0;0;0;202103;84;0;23493;abaixo da meta;1
4400344;202106;24;24;24;16;0;16;2;2;0;4544;0;4544;4544;4544;1;1;0,666666667;0,125;0,125;0,083333333;202106;84;0;23493;abaixo da meta;1
4400344;202108;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202108;84;0;23493;abaixo da meta;1
4400345;202105;24;24;24;10;0;10;4;4;0;9076;0;9076;4538;4538;1;1;0,416666667;0,4;0,4;0,166666667;202105;null;null;null;abaixo da meta;1
4400345;202109;34;34;34;12;0;12;2;2;0;2520;0;2520;2520;2520;1;1;0,352941176;0,166666667;0,166666667;0,058823529;202109;null;null;null;abaixo da meta;1
4400346;202104;16;16;14;6;0;6;0;0;0;0;0;0;0;0;1;0,875;0,428571429;0;0;0;202104;null;null;null;abaixo da meta;1
4400346;202104;12;12;12;10;0;10;0;0;0;0;0;0;0;0;1;1;0,833333333;0;0;0;202104;null;null;null;abaixo da meta;2
4400347;202101;16;16;16;16;4;12;0;0;0;0;0;0;0;0;1;1;0,75;0;0;0;202101;73;0;28675;abaixo da meta;1
4400347;202101;10;10;10;10;0;10;2;2;0;1674;0;1674;1674;1674;1;1;1;0,2;0,2;0,2;202101;73;0;28675;abaixo da meta;2
4400347;202103;8;8;8;2;0;2;2;0;2;5438;5438;0;5438;0;1;1;0,25;1;0;0;202103;73;0;28675;abaixo da meta;1
4400348;202109;26;26;26;18;8;10;0;0;0;0;0;0;0;0;1;1;0,384615385;0;0;0;202109;null;null;null;abaixo da meta;1
4400349;202101;22;22;22;18;0;18;8;8;0;14166;0;14166;3541,5;3541,5;1;1;0,818181818;0,444444444;0,444444444;0,363636364;202101;64;0;26797;abaixo da meta;1
4400349;202109;16;16;16;14;0;14;4;4;0;8186;0;8186;4093;4093;1;1;0,875;0,285714286;0,285714286;0,25;202109;64;0;26797;abaixo da meta;1
4400349;202109;8;8;8;8;0;8;4;4;0;6838;0;6838;3419;3419;1;1;1;0,5;0,5;0,5;202109;64;0;26797;abaixo da meta;2
4400350;202107;10;10;10;8;2;6;2;2;0;5862;0;5862;5862;5862;1;1;0,6;0,333333333;0,333333333;0,2;202107;null;null;null;abaixo da meta;1
4400352;202108;18;18;18;14;2;12;8;8;0;21310;0;21310;5327,5;5327,5;1;1;0,666666667;0,666666667;0,666666667;0,444444444;202108;null;null;null;abaixo da meta;1
4400352;202109;14;14;14;14;6;8;2;2;0;7454;0;7454;7454;7454;1;1;0,571428571;0,25;0,25;0,142857143;202109;null;null;null;abaixo da meta;1
4400353;202103;6;6;6;6;2;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202103;52;0;24661;abaixo da meta;1
4400355;202101;8;8;8;6;4;2;2;2;0;4718;0;4718;4718;4718;1;1;0,25;1;1;0,25;202101;80;0;26126;abaixo da meta;1
4400355;202106;18;18;18;10;4;6;2;2;0;10796;0;10796;10796;10796;1;1;0,333333333;0,333333333;0,333333333;0,111111111;202106;80;0;26126;abaixo da meta;1
4400356;202107;18;18;18;16;2;14;8;8;0;31468;0;31468;7867;7867;1;1;0,777777778;0,571428571;0,571428571;0,444444444;202107;null;null;null;abaixo da meta;1
4400357;202102;22;22;22;10;0;10;2;2;0;2896;0;2896;2896;2896;1;1;0,454545455;0,2;0,2;0,090909091;202102;null;null;null;abaixo da meta;1
4400357;202108;6;6;6;6;0;6;2;2;0;5634;0;5634;5634;5634;1;1;1;0,333333333;0,333333333;0,333333333;202108;null;null;null;abaixo da meta;1
4400359;202103;18;18;18;16;2;14;6;6;0;8216;0;8216;2738,666666;2738,666666;1;1;0,777777778;0,428571429;0,428571429;0,333333333;202103;51;0;23285;abaixo da meta;1
4400359;202103;18;18;18;16;2;14;6;6;0;8216;0;8216;2738,666666;2738,666666;1;1;0,777777778;0,428571429;0,428571429;0,333333333;202103;98;0;26230;abaixo da meta;2
4400359;202106;22;22;22;12;0;12;6;4;2;13738;9544;4194;4579,333334;2097;1;1;0,545454545;0,5;0,333333333;0,181818182;202106;51;0;23285;abaixo da meta;1
4400359;202106;22;22;22;12;0;12;6;4;2;13738;9544;4194;4579,333334;2097;1;1;0,545454545;0,5;0,333333333;0,181818182;202106;98;0;26230;abaixo da meta;2
4400359;202109;12;12;12;12;0;12;10;10;0;18242;0;18242;3648,4;3648,4;1;1;1;0,833333333;0,833333333;0,833333333;202109;51;0;23285;abaixo da meta;1
4400359;202109;12;12;12;12;0;12;10;10;0;18242;0;18242;3648,4;3648,4;1;1;1;0,833333333;0,833333333;0,833333333;202109;98;0;26230;abaixo da meta;2
4400360;202106;6;6;6;6;2;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202106;null;null;null;abaixo da meta;1
4400361;202106;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;null;null;null;abaixo da meta;1
4400361;202107;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;null;null;null;abaixo da meta;1
4400361;202108;10;10;10;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202108;null;null;null;abaixo da meta;1
4400363;202108;8;8;8;6;0;6;0;0;0;0;0;0;0;0;1;1;0,75;0;0;0;202108;null;null;null;abaixo da meta;1
4400364;202105;34;34;34;20;4;16;6;6;0;12742;0;12742;4247,333334;4247,333334;1;1;0,470588235;0,375;0,375;0,176470588;202105;68;0;29458;abaixo da meta;1
4400364;202105;34;34;34;20;4;16;6;6;0;12742;0;12742;4247,333334;4247,333334;1;1;0,470588235;0,375;0,375;0,176470588;202105;80;0;26808;abaixo da meta;2
4400364;202106;16;16;16;16;4;12;2;2;0;2826;0;2826;2826;2826;1;1;0,75;0,166666667;0,166666667;0,125;202106;68;0;29458;abaixo da meta;1
4400364;202106;16;16;16;16;4;12;2;2;0;2826;0;2826;2826;2826;1;1;0,75;0,166666667;0,166666667;0,125;202106;80;0;26808;abaixo da meta;2
4400364;202107;4;4;2;2;0;2;0;0;0;0;0;0;0;0;1;0,5;1;0;0;0;202107;68;0;29458;abaixo da meta;1
4400364;202107;4;4;2;2;0;2;0;0;0;0;0;0;0;0;1;0,5;1;0;0;0;202107;80;0;26808;abaixo da meta;2
4400365;202105;16;16;16;16;6;10;6;6;0;7518;0;7518;2506;2506;1;1;0,625;0,6;0,6;0,375;202105;92;0;21682;abaixo da meta;1
4400365;202106;4;4;4;4;0;4;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;92;0;21682;abaixo da meta;1
4400366;202108;12;12;12;6;0;6;0;0;0;0;0;0;0;0;1;1;0,5;0;0;0;202108;72;0;21152;abaixo da meta;1
4400367;202101;6;6;6;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202101;88;0;25156;abaixo da meta;1
4400368;202105;14;12;12;4;0;4;0;0;0;0;0;0;0;0;0,857142857;1;0,333333333;0;0;0;202105;null;null;null;abaixo da meta;1
4400369;202102;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202102;74;0;29121;abaixo da meta;1
4400370;202103;12;12;12;8;0;8;8;8;0;19796;0;19796;4949;4949;1;1;0,666666667;1;1;0,666666667;202103;75;0;21353;abaixo da meta;1
4400370;202105;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202105;75;0;21353;abaixo da meta;1
4400370;202106;14;14;14;12;0;12;2;2;0;2940;0;2940;2940;2940;1;1;0,857142857;0,166666667;0,166666667;0,142857143;202106;75;0;21353;abaixo da meta;1
4400371;202101;16;16;16;10;2;8;2;2;0;3124;0;3124;3124;3124;1;1;0,5;0,25;0,25;0,125;202101;68;0;25032;abaixo da meta;1
4400371;202101;16;16;16;10;2;8;2;2;0;3124;0;3124;3124;3124;1;1;0,5;0,25;0,25;0,125;202101;80;0;21178;abaixo da meta;2
4400371;202105;24;24;24;20;0;20;2;2;0;3334;0;3334;3334;3334;1;1;0,833333333;0,1;0,1;0,083333333;202105;68;0;25032;abaixo da meta;1
4400371;202105;24;24;24;20;0;20;2;2;0;3334;0;3334;3334;3334;1;1;0,833333333;0,1;0,1;0,083333333;202105;80;0;21178;abaixo da meta;2
4400372;202102;4;4;4;2;0;2;2;2;0;9780;0;9780;9780;9780;1;1;0,5;1;1;0,5;202102;null;null;null;abaixo da meta;1
4400373;202106;28;28;28;24;4;20;0;0;0;0;0;0;0;0;1;1;0,714285714;0;0;0;202106;null;null;null;abaixo da meta;1
4400375;202108;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202108;null;null;null;abaixo da meta;1
4400376;202102;12;12;12;10;0;10;4;4;0;6228;0;6228;3114;3114;1;1;0,833333333;0,4;0,4;0,333333333;202102;74;0;25700;abaixo da meta;1
4400376;202102;12;12;12;10;0;10;4;4;0;6228;0;6228;3114;3114;1;1;0,833333333;0,4;0,4;0,333333333;202102;100;0;22656;abaixo da meta;2
4400376;202108;50;50;50;44;2;42;16;16;0;29996;0;29996;3749,5;3749,5;1;1;0,84;0,380952381;0,380952381;0,32;202108;74;0;25700;abaixo da meta;1
4400376;202108;50;50;50;44;2;42;16;16;0;29996;0;29996;3749,5;3749,5;1;1;0,84;0,380952381;0,380952381;0,32;202108;100;0;22656;abaixo da meta;2
4400377;202101;8;8;8;6;0;6;0;0;0;0;0;0;0;0;1;1;0,75;0;0;0;202101;null;null;null;abaixo da meta;1
4400377;202101;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202101;null;null;null;abaixo da meta;2
4400377;202101;6;6;6;2;0;2;2;2;0;4296;0;4296;4296;4296;1;1;0,333333333;1;1;0,333333333;202101;null;null;null;abaixo da meta;3
4400378;202102;6;6;6;2;0;2;0;0;0;0;0;0;0;0;1;1;0,333333333;0;0;0;202102;null;null;null;abaixo da meta;1
4400378;202107;4;4;4;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202107;null;null;null;abaixo da meta;1
4400378;202109;16;16;16;10;0;10;0;0;0;0;0;0;0;0;1;1;0,625;0;0;0;202109;null;null;null;abaixo da meta;1
4400379;202107;20;20;20;12;0;12;0;0;0;0;0;0;0;0;1;1;0,6;0;0;0;202107;null;null;null;abaixo da meta;1
4400380;202101;14;14;14;6;0;6;2;2;0;3976;0;3976;3976;3976;1;1;0,428571429;0,333333333;0,333333333;0,142857143;202101;72;0;23170;abaixo da meta;1
4400380;202109;26;26;26;22;4;18;4;4;0;7824;0;7824;3912;3912;1;1;0,692307692;0,222222222;0,222222222;0,153846154;202109;72;0;23170;abaixo da meta;1
4400381;202104;14;14;14;10;4;6;4;2;2;7844;5328;2516;3922;2516;1;1;0,428571429;0,666666667;0,333333333;0,142857143;202104;null;null;null;abaixo da meta;1
4400381;202106;6;6;6;6;0;6;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;null;null;null;abaixo da meta;1
4400381;202109;10;10;10;10;0;10;4;2;2;4768;1944;2824;2384;2824;1;1;1;0,4;0,2;0,2;202109;null;null;null;abaixo da meta;1
4400382;202105;16;16;16;12;0;12;2;2;0;7000;0;7000;7000;7000;1;1;0,75;0,166666667;0,166666667;0,125;202105;null;null;null;abaixo da meta;1
4400382;202105;6;6;6;6;2;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202105;null;null;null;abaixo da meta;2
4400382;202107;24;24;24;14;0;14;6;6;0;22404;0;22404;7468;7468;1;1;0,583333333;0,428571429;0,428571429;0,25;202107;null;null;null;abaixo da meta;1
4400383;202109;20;20;18;12;2;10;4;4;0;6634;0;6634;3317;3317;1;0,9;0,555555556;0,4;0,4;0,2;202109;null;null;null;abaixo da meta;1
4400384;202102;4;4;4;4;0;4;2;0;2;5242;5242;0;5242;0;1;1;1;0,5;0;0;202102;71;0;25252;abaixo da meta;1
4400384;202105;50;48;48;36;6;30;12;12;0;31580;0;31580;5263,333334;5263,333334;0,96;1;0,625;0,4;0,4;0,24;202105;71;0;25252;abaixo da meta;1
4400384;202107;12;12;12;6;4;2;0;0;0;0;0;0;0;0;1;1;0,166666667;0;0;0;202107;71;0;25252;abaixo da meta;1
4400385;202105;22;22;20;18;2;16;0;0;0;0;0;0;0;0;1;0,909090909;0,8;0;0;0;202105;null;null;null;abaixo da meta;1
4400386;202101;2;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202101;62;0;25889;abaixo da meta;1
4400386;202106;12;12;12;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202106;62;0;25889;abaixo da meta;1
4400386;202108;22;22;22;16;0;16;4;4;0;7528;0;7528;3764;3764;1;1;0,727272727;0,25;0,25;0,181818182;202108;62;0;25889;abaixo da meta;1
4400388;202102;10;10;10;4;0;4;0;0;0;0;0;0;0;0;1;1;0,4;0;0;0;202102;null;null;null;abaixo da meta;1
4400389;202102;10;10;10;8;2;6;2;2;0;6468;0;6468;6468;6468;1;1;0,6;0,333333333;0,333333333;0,2;202102;62;0;21347;abaixo da meta;1
4400389;202103;10;10;10;6;0;6;2;2;0;934;0;934;934;934;1;1;0,6;0,333333333;0,333333333;0,2;202103;62;0;21347;abaixo da meta;1
4400389;202105;18;18;18;18;2;16;4;4;0;6004;0;6004;3002;3002;1;1;0,888888889;0,25;0,25;0,222222222;202105;62;0;21347;abaixo da meta;1
4400390;202106;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;91;0;26131;abaixo da meta;1
4400390;202106;2;2;2;2;0;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;202106;94;0;27606;abaixo da meta;2
4400390;202109;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202109;91;0;26131;abaixo da meta;1
4400390;202109;2;2;2;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202109;94;0;27606;abaixo da meta;2
4400395;202103;6;6;6;4;0;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202103;69;0;23311;abaixo da meta;1
4400395;202109;24;24;24;10;0;10;4;4;0;5546;0;5546;2773;2773;1;1;0,416666667;0,4;0,4;0,166666667;202109;69;0;23311;abaixo da meta;1
4400396;202106;6;6;6;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202106;null;null;null;abaixo da meta;1
4400396;202109;6;6;6;4;0;4;0;0;0;0;0;0;0;0;1;1;0,666666667;0;0;0;202109;null;null;null;abaixo da meta;1
4400397;202103;8;8;8;8;0;8;4;4;0;9386;0;9386;4693;4693;1;1;1;0,5;0,5;0,5;202103;null;null;null;abaixo da meta;1
4400397;202109;4;4;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;202109;null;null;null;abaixo da meta;1
4400398;202102;8;8;8;4;0;4;2;2;0;9762;0;9762;9762;9762;1;1;0,5;0,5;0,5;0,25;202102;64;0;25207;abaixo da meta;1
4400398;202102;8;8;8;4;0;4;2;2;0;9762;0;9762;9762;9762;1;1;0,5;0,5;0,5;0,25;202102;64;0;28245;abaixo da meta;2
4400398;202102;8;8;8;4;0;4;2;2;0;9762;0;9762;9762;9762;1;1;0,5;0,5;0,5;0,25;202102;74;0;24401;abaixo da meta;3
4400398;202103;8;8;8;4;2;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202103;64;0;25207;abaixo da meta;1
4400398;202103;8;8;8;4;2;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202103;64;0;28245;abaixo da meta;2
4400398;202103;8;8;8;4;2;2;0;0;0;0;0;0;0;0;1;1;0,25;0;0;0;202103;74;0;24401;abaixo da meta;3
4400398;202105;10;10;10;4;0;4;2;2;0;4490;0;4490;4490;4490;1;1;0,4;0,5;0,5;0,2;202105;64;0;25207;abaixo da meta;1
4400398;202105;10;10;10;4;0;4;2;2;0;4490;0;4490;4490;4490;1;1;0,4;0,5;0,5;0,2;202105;64;0;28245;abaixo da meta;2
4400398;202105;10;10;10;4;0;4;2;2;0;4490;0;4490;4490;4490;1;1;0,4;0,5;0,5;0,2;202105;74;0;24401;abaixo da meta;3
